ocd_id,role,office_position,partisan_election,occupation_method,term_length
ocd-division/country:us/state:or/place:estacada,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:estacada,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:eugene,Mayor,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:eugene/council_district:ward_1,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:eugene/council_district:ward_2,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:eugene/council_district:ward_3,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:eugene/council_district:ward_4,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:eugene/council_district:ward_5,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:eugene/council_district:ward_6,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:eugene/council_district:ward_7,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:eugene/council_district:ward_8,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:fairview,Mayor,,Non-partisan,Election,1
ocd-division/country:us/state:or/place:fairview,Municipal Council Member,Position 1,Non-partisan,Election,1
ocd-division/country:us/state:or/place:fairview,Municipal Council Member,Position 2,Non-partisan,Election,4
ocd-division/country:us/state:or/place:fairview,Municipal Council Member,Position 3,Non-partisan,Election,1
ocd-division/country:us/state:or/place:fairview,Municipal Council Member,Position 4,Non-partisan,Election,4
ocd-division/country:us/state:or/place:fairview,Municipal Council Member,Position 5,Non-partisan,Election,4
ocd-division/country:us/state:or/place:fairview,Municipal Council Member,Position 6,Non-partisan,Election,4
ocd-division/country:us/state:or/place:falls_city,Mayor,,Non-partisan,Election,2
ocd-division/country:us/state:or/place:falls_city,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:falls_city,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:falls_city,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:falls_city,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:falls_city,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:falls_city,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:florence,Mayor,,Non-partisan,Election,2
ocd-division/country:us/state:or/place:florence,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:florence,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:florence,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:florence,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:forest_grove,Mayor,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:forest_grove,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:forest_grove,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:forest_grove,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:forest_grove,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:forest_grove,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:forest_grove,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:fossil,Mayor,,Non-partisan,Election,2
ocd-division/country:us/state:or/place:fossil,Municipal Council Member,Position 1,Non-partisan,Election,4
ocd-division/country:us/state:or/place:fossil,Municipal Council Member,Position 2,Non-partisan,Election,4
ocd-division/country:us/state:or/place:fossil,Municipal Council Member,Position 3,Non-partisan,Election,4
ocd-division/country:us/state:or/place:fossil,Municipal Council Member,Position 4,Non-partisan,Election,4
ocd-division/country:us/state:or/place:garibaldi,Mayor,,Non-partisan,Election,2
ocd-division/country:us/state:or/place:garibaldi,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:garibaldi,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:garibaldi,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:garibaldi,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gaston,Mayor,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gaston,Municipal Council Member,Position 1,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gaston,Municipal Council Member,Position 2,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gaston,Municipal Council Member,Position 3,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gaston,Municipal Council Member,Position 5,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gaston,Municipal Council Member,Position 6,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gates,Mayor,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gates,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gates,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gates,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gates,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gearhart,Mayor,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gearhart,Municipal Council Member,Position 1,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gearhart,Municipal Council Member,Position 2,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gearhart,Municipal Council Member,Position 3,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gearhart,Municipal Council Member,Position 4,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gervais,Mayor,,Non-partisan,Election,2
ocd-division/country:us/state:or/place:gervais,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gervais,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gervais,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gervais,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gervais,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gladstone,Mayor,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gladstone,Municipal Council Member,Position 1,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gladstone,Municipal Council Member,Position 2,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gladstone,Municipal Council Member,Position 3,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gladstone,Municipal Council Member,Position 4,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gladstone,Municipal Council Member,Position 5,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gladstone,Municipal Council Member,Position 6,Non-partisan,Election,4
ocd-division/country:us/state:or/place:glendale,Mayor,,Non-partisan,Election,2
ocd-division/country:us/state:or/place:glendale,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:glendale,Municipal Council Member,Position 1,Non-partisan,Election,4
ocd-division/country:us/state:or/place:glendale,Municipal Council Member,Position 2,Non-partisan,Election,4
ocd-division/country:us/state:or/place:glendale,Municipal Council Member,Position 3,Non-partisan,Election,4
ocd-division/country:us/state:or/place:glendale,Municipal Council Member,Position 5,Non-partisan,Election,4
ocd-division/country:us/state:or/place:glendale,Municipal Council Member,Position 6,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gold_beach,Mayor,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gold_beach,Municipal Council Member,Position 1,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gold_beach,Municipal Council Member,Position 2,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gold_beach,Municipal Council Member,Position 3,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gold_beach,Municipal Council Member,Position 4,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gold_beach,Municipal Council Member,Position 5,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gold_hill,Mayor,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gold_hill,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gold_hill,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gold_hill,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gold_hill,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gold_hill,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gold_hill,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gold_hill/municipal_court:gold_hill,Municipal Court Judge,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:granite,Mayor,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:grants_pass,Mayor,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:grants_pass/council_district:ward_1,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:grants_pass/council_district:ward_1,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:grants_pass/council_district:ward_2,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:grants_pass/council_district:ward_2,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:grants_pass/council_district:ward_3,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:grants_pass/council_district:ward_3,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:grants_pass/council_district:ward_4,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:grants_pass/council_district:ward_4,Municipal Council Member,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:grass_valley,Mayor,,Non-partisan,Election,4
ocd-division/country:us/state:or/place:grass_valley,Municipal Council Member,Position 1,Non-partisan,Election,4
ocd-division/country:us/state:or/place:grass_valley,Municipal Council Member,Position 2,Non-partisan,Election,4
ocd-division/country:us/state:or/place:grass_valley,Municipal Council Member,Position 3,Non-partisan,Election,4
ocd-division/country:us/state:or/place:grass_valley,Municipal Council Member,Position 4,Non-partisan,Election,4
ocd-division/country:us/state:or/place:grass_valley,Municipal Council Member,Position 5,Non-partisan,Election,4
ocd-division/country:us/state:or/place:grass_valley,Municipal Council Member,Position 6,Non-partisan,Election,4
ocd-division/country:us/state:or/place:greenhorn,Mayor,,,,
ocd-division/country:us/state:or/place:greenhorn,Municipal Council Member,,,,
ocd-division/country:us/state:or/place:greenhorn,Municipal Council Member,,,,
ocd-division/country:us/state:or/place:greenhorn,Municipal Council Member,,,,
ocd-division/country:us/state:or/place:greenhorn,Municipal Council Member,,,,
ocd-division/country:us/state:or/place:gresham,Mayor,,Non-partisan,Election,2
ocd-division/country:us/state:or/place:gresham,Municipal Council Member,Position 1,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gresham,Municipal Council Member,Position 2,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gresham,Municipal Council Member,Position 3,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gresham,Municipal Council Member,Position 4,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gresham,Municipal Council Member,Position 5,Non-partisan,Election,4
ocd-division/country:us/state:or/place:gresham,Municipal Council Member,Position 6,Non-partisan,Election,4
