gov_census_pid6,gov_fips_state,gov_fips_county,gov_fips_place,gov_host_county,gov_unit_name,gov_unit_type,gov_function_type,school_district_type,gov_address_street,gov_address_street2,gov_address_city,gov_address_state,gov_address_zip,gov_address_zip4,gov_website,gov_unit_name_alias
133227,41,045,00500,MALHEUR,CITY OF ADRIAN,Municipal,,,PO BOX 226,,ADRIAN,OR,97901,0226,,Adrian
173676,41,045,37850,MALHEUR,CITY OF JORDAN VALLEY,Municipal,,,PO BOX 187,,JORDAN VALLEY,OR,97910,0187,http://www.cityofjordanvalley.com,Jordan Valley
193966,41,045,76600,MALHEUR,CITY OF VALE,Municipal,,,252 B ST W,,VALE,OR,97918,1361,,Vale
111611,41,047,20100,MARION,CITY OF DONALD,Municipal,,,PO BOX 388,,DONALD,OR,97020,0388,,Donald
111613,41,047,70700,MARION,CITY OF SUBLIMITY,Municipal,,,PO BOX 146,,SUBLIMITY,OR,97385,0146,http://www.cityofsublinity.org,Sublimity
133228,41,047,70200,MARION,CITY OF STAYTON,Municipal,,,362 N 3RD AVE,,STAYTON,OR,97383,1796,http://www.staytonoregon.gov/,Stayton
133229,41,047,35800,MARION,CITY OF IDANHA,Municipal,,,PO BOX 430,,IDANHA,OR,97350,0430,http://www.cityofidanha.com,Idanha
173677,41,047,03250,MARION,CITY OF AUMSVILLE,Municipal,,,595 MAIN ST,,AUMSVILLE,OR,97325,9005,http://www.aumsville.us/,Aumsville
173678,41,047,03300,MARION,CITY OF AURORA,Municipal,,,21420 MAIN ST NE,,AURORA,OR,97002,9229,http://www.ci.aurora.or.us,Aurora
173679,41,047,28650,MARION,CITY OF GERVAIS,Municipal,,,PO BOX 329,,GERVAIS,OR,97026,0329,http://www.gervais.org,Gervais
173680,41,047,50150,MARION,CITY OF MOUNT ANGEL,Municipal,,,PO BOX 960,,MOUNT ANGEL,OR,97362,0960,http://www.ci.mtangel.or.us,Mount Angel
173681,41,047,67650,MARION,CITY OF SILVERTON,Municipal,,,306 S WATER ST,,SILVERTON,OR,97381,2135,http://www.silverton.or.us/,Silverton
173682,41,047,75150,MARION,CITY OF TURNER,Municipal,,,PO BOX 456,,TURNER,OR,97392,0456,http://www.cityofturner.org,Turner
191292,41,047,35450,MARION,CITY OF HUBBARD,Municipal,,,PO BOX 380,,HUBBARD,OR,97032,0380,http://www.cityofhubbard.org/,Hubbard
193967,41,047,64850,MARION,CITY OF ST PAUL,Municipal,,,PO BOX 7,,SAINT PAUL,OR,97137,0007,,St Paul
202432,41,047,37250,MARION,CITY OF JEFFERSON,Municipal,,,PO BOX 83,,JEFFERSON,OR,97352,0083,,Jefferson
202433,41,047,38500,MARION,CITY OF KEIZER,Municipal,,,PO BOX 21000,,KEIZER,OR,97307,1000,http://www.keizer.org/,Keizer
205217,41,047,19100,MARION,CITY OF DETROIT,Municipal,,,160 DETROIT AVE N,PO BOX 589,DETROIT,OR,97342,,,Detroit
205218,41,047,64900,MARION,CITY OF SALEM,Municipal,,,555 LIBERTY ST SE,RM 220,SALEM,OR,97301,3513,http://www.cityofsalem.net/,Salem
209201,41,047,28200,MARION,CITY OF GATES,Municipal,,,101 SORBIN ST,,GATES,OR,97346,,,Gates
209202,41,047,65800,MARION,CITY OF SCOTTS MILLS,Municipal,,,PO BOX 220,,SCOTTS MILLS,OR,97375,0220,http://www.scottsmills.org/,Scotts Mills
209203,41,047,83750,MARION,CITY OF WOODBURN,Municipal,,,270 MONTGOMERY ST,,WOODBURN,OR,97071,4797,http://www.woodburnor.gov/,Woodburn
173683,41,049,07200,MORROW,CITY OF BOARDMAN,Municipal,,,PO BOX 229,,BOARDMAN,OR,97818,0229,http://www.cityofboardman.com,Boardman
173684,41,049,36400,MORROW,CITY OF IONE,Municipal,,,PO BOX 361,,IONE,OR,97843,0361,,Ione
184237,41,049,33550,MORROW,CITY OF HEPPNER,Municipal,,,PO BOX 756,,HEPPNER,OR,97836,0756,http://www.cityof.heppner.com,Heppner
193968,41,049,42200,MORROW,TOWN OF LEXINGTON,Municipal,,,PO BOX 416,,LEXINGTON,OR,97839,0416,,Lexington
211429,41,049,36500,MORROW,CITY OF IRRIGON,Municipal,,,PO BOX 428,,IRRIGON,OR,97844,0428,http://www.cityofirrigon.org,Irrigon
133230,41,051,46730,MULTNOMAH,CITY OF MAYWOOD PARK,Municipal,,,10100 NE PRESCOTT ST,STE 147,PORTLAND,OR,97220,3597,,Maywood Park
173685,41,051,31250,MULTNOMAH,CITY OF GRESHAM,Municipal,,,1333 NW EASTMAN PKWY,,GRESHAM,OR,97030,3813,http://www.greshamoregon.gov,Gresham
173686,41,051,83950,MULTNOMAH,CITY OF WOOD VILLAGE,Municipal,,,2055 NE 238TH DR,,WOOD VILLAGE,OR,97060,1095,http://www.ci.woodvillage.or.us,Wood Village
209204,41,051,24250,MULTNOMAH,CITY OF FAIRVIEW,Municipal,,,PO BOX 337,,FAIRVIEW,OR,97024,0337,http://www.fairvieworegon.gov,Fairview
209205,41,051,74850,MULTNOMAH,CITY OF TROUTDALE,Municipal,,,104 SE KIBLING ST,,TROUTDALE,OR,97060,2099,http://www.troutdaleoregon.gov,Troutdale
211254,41,051,59000,MULTNOMAH,CITY OF PORTLAND,Municipal,,,1120 SW 5TH AVE,ROOM 1250,PORTLAND,OR,97204,1912,,Portland
111616,41,053,17700,POLK,CITY OF DALLAS,Municipal,,,187 SE COURT ST,,DALLAS,OR,97338,3159,http://www.dallasor.gov,Dallas
133231,41,053,49550,POLK,TOWN OF MONMOUTH,Municipal,,,151 MAIN ST W,,MONMOUTH,OR,97361,2199,http://www.ci.monmouth.or.us/,Monmouth
173687,41,053,36150,POLK,CITY OF INDEPENDENCE,Municipal,,,PO BOX 7,,INDEPENDENCE,OR,97351,0007,http://www.ci.independence.or.us/,Independence
209206,41,053,24550,POLK,CITY OF FALLS CITY,Municipal,,,299 MILL ST,,FALLS CITY,OR,97344,9800,http://www.fallscity.org/,Falls City
111617,41,055,78950,SHERMAN,CITY OF WASCO,Municipal,,,PO BOX 26,,WASCO,OR,97065,0026,http://www.wascooregon.com,Wasco
173688,41,055,30650,SHERMAN,CITY OF GRASS VALLEY,Municipal,,,PO BOX 191,,GRASS VALLEY,OR,97029,0191,,Grass Valley
205219,41,055,64200,SHERMAN,CITY OF RUFUS,Municipal,,,PO BOX 27,,RUFUS,OR,97050,0027,http://www.cityofrufus.net,Rufus
209207,41,055,50000,SHERMAN,CITY OF MORO,Municipal,,,PO BOX 231,,MORO,OR,97039,0231,,Moro
173689,41,057,28000,TILLAMOOK,CITY OF GARIBALDI,Municipal,,,PO BOX 708,,GARIBALDI,OR,97118,0708,http://www.ci.garibaldi.or.us,Garibaldi
173690,41,057,73700,TILLAMOOK,CITY OF TILLAMOOK,Municipal,,,210 LAUREL AVE,,TILLAMOOK,OR,97141,2382,http://www.tillamookor.gov,Tillamook
191293,41,057,51700,TILLAMOOK,TOWN OF NEHALEM,Municipal,,,PO BOX 143,,NEHALEM,OR,97131,0143,http://www.ci.nehalem.or.us,Nehalem
205220,41,057,45700,TILLAMOOK,CITY OF MANZANITA,Municipal,,,PO BOX 129,,MANZANITA,OR,97130,0129,http://www.ci.manzanita.or.us,Manzanita
209208,41,057,04800,TILLAMOOK,CITY OF BAY CITY,Municipal,,,PO BOX 3309,,BAY CITY,OR,97107,3309,,Bay City
209209,41,057,81300,TILLAMOOK,CITY OF WHEELER,Municipal,,,PO BOX 177,,WHEELER,OR,97147,0177,http://www.ci.wheeler.or.us,Wheeler
211430,41,057,62900,TILLAMOOK,CITY OF ROCKAWAY BEACH,Municipal,,,PO BOX 5,,ROCKAWAY BEACH,OR,97136,0005,,Rockaway Beach
111618,41,059,75550,UMATILLA,CITY OF UKIAH,Municipal,,,PO BOX 265,,UKIAH,OR,97880,0265,,Ukiah
133232,41,059,33700,UMATILLA,CITY OF HERMISTON,Municipal,,,180 NE 2ND ST,,HERMISTON,OR,97838,1860,http://www.hermiston.or.us/,Hermiston
133233,41,059,69900,UMATILLA,CITY OF STANFIELD,Municipal,,,PO BOX 369,,STANFIELD,OR,97875,0369,http://www.cityofstanfield.com,Stanfield
173691,41,059,03200,UMATILLA,CITY OF ATHENA,Municipal,,,PO BOX 686,,ATHENA,OR,97813,0686,,Athena
173692,41,059,33250,UMATILLA,CITY OF HELIX,Municipal,,,PO BOX 323,,HELIX,OR,97835,,,Helix
173693,41,059,48600,UMATILLA,CITY OF MILTON FREEWATER,Municipal,,,PO BOX 6,,MILTON FREEWATER,OR,97862,0006,http://www.mfcity.com/,Milton Freewater
173694,41,059,57150,UMATILLA,CITY OF PENDLETON,Municipal,,,500 SW DORION AVE,,PENDLETON,OR,97801,2035,http://www.pendleton.or.us/,Pendleton
173695,41,059,80350,UMATILLA,CITY OF WESTON,Municipal,,,PO BOX 579,,WESTON,OR,97886,0579,http://www.cityofweston.org/,Weston
184239,41,059,57650,UMATILLA,CITY OF PILOT ROCK,Municipal,,,PO BOX 130,,PILOT ROCK,OR,97868,0130,http://www.cityofpilotrock.org/,Pilot Rock
202434,41,059,00350,UMATILLA,CITY OF ADAMS,Municipal,,,PO BOX 20,,ADAMS,OR,97810,0020,http://www.cityofadamsoregon.com,Adams
209210,41,059,22200,UMATILLA,CITY OF ECHO,Municipal,,,PO BOX 9,,ECHO,OR,97826,0009,http://www.echooregon.com,Echo
209211,41,059,75650,UMATILLA,CITY OF UMATILLA,Municipal,,,PO BOX 130,,UMATILLA,OR,97882,0130,http://www.umatilla-city.org,Umatilla
111619,41,061,70850,UNION,TOWN OF SUMMERVILLE,Municipal,,,PO BOX 92,,SUMMERVILLE,OR,97876,0092,,Summerville
133234,41,061,75850,UNION,CITY OF UNION,Municipal,,,PO BOX 529,,UNION,OR,97883,0529,http://www.cityofunion.com/,Union
173696,41,061,22550,UNION,CITY OF ELGIN,Municipal,,,PO BOX 128,,ELGIN,OR,97827,0128,http://www.cityofelginor.org..under.construction,Elgin
173697,41,061,36050,UNION,CITY OF IMBLER,Municipal,,,PO BOX 40,,IMBLER,OR,97841,0040,,Imbler
173698,41,061,40350,UNION,CITY OF LA GRANDE,Municipal,,,PO BOX 670,,LA GRANDE,OR,97850,0670,http://www.cityoflagrande.org,La Grande
173699,41,061,53300,UNION,CITY OF NORTH POWDER,Municipal,,,PO BOX 309,,NORTH POWDER,OR,97867,0309,,North Powder
205221,41,061,16250,UNION,CITY OF COVE,Municipal,,,PO BOX 8,,COVE,OR,97824,0008,,Cove
205222,41,061,36750,UNION,CITY OF ISLAND CITY,Municipal,,,10605 ISLAND AVE,,ISLAND CITY,OR,97850,8449,,Island City
173700,41,063,23500,WALLOWA,CITY OF ENTERPRISE,Municipal,,,108 NE 1ST ST,,ENTERPRISE,OR,97828,1199,http://www.enterpriseoregon.org,Enterprise
173701,41,063,37900,WALLOWA,CITY OF JOSEPH,Municipal,,,PO BOX 15,,JOSEPH,OR,97846,,http://www.josephoregon.org,Joseph
205223,41,063,43900,WALLOWA,CITY OF LOSTINE,Municipal,,,PO BOX 181,,LOSTINE,OR,97857,0181,,Lostine
211255,41,063,78150,WALLOWA,CITY OF WALLOWA,Municipal,,,PO BOX 487,,WALLOWA,OR,97885,0487,,Wallowa
111620,41,065,50050,WASCO,CITY OF MOSIER,Municipal,,,PO BOX 456,,MOSIER,OR,97040,0456,,Mosier
173702,41,065,20900,WASCO,CITY OF DUFUR,Municipal,,,PO BOX 145,,DUFUR,OR,97021,0145,http://www.cityofdufur.org,Dufur
173703,41,065,66700,WASCO,CITY OF SHANIKO,Municipal,,,PO BOX 17,,SHANIKO,OR,97057,0017,,Shaniko
173704,41,065,72950,WASCO,CITY OF THE DALLES,Municipal,,,313 COURT ST,,THE DALLES,OR,97058,2111,,The Dalles
187146,41,065,46500,WASCO,TOWN OF MAUPIN,Municipal,,,PO BOX 308,,MAUPIN,OR,97037,0308,http://www.cityofmaupin.com/,Maupin
212092,41,065,02250,WASCO,CITY OF ANTELOPE,Municipal,,,PO BOX 105,,ANTELOPE,OR,97001,0105,,Antelope
111621,41,067,15550,WASHINGTON,CITY OF CORNELIUS,Municipal,,,1355 N BARLOW ST,,CORNELIUS,OR,97113,8912,http://www.ci.cornelius.or.us/,Cornelius
111622,41,067,74950,WASHINGTON,CITY OF TUALATIN,Municipal,,,18880 SW MARTINAZZI AVE,,TUALATIN,OR,97062,,http://www.ci.tualatin.or.us/,Tualatin
111623,41,067,53150,WASHINGTON,CITY OF NORTH PLAINS,Municipal,,,31360 NW COMMERCIAL ST,,NORTH PLAINS,OR,97133,6215,http://www.northplains.org/,North Plains
173706,41,067,05350,WASHINGTON,CITY OF BEAVERTON,Municipal,,,PO BOX 4755,,BEAVERTON,OR,97076,4755,http://www.beavertonoregon.gov/,Beaverton
173707,41,067,26200,WASHINGTON,CITY OF FOREST GROVE,Municipal,,,PO BOX 326,,FOREST GROVE,OR,97116,0326,http://www.forestgroveor.gov,Forest Grove
173708,41,067,67100,WASHINGTON,CITY OF SHERWOOD,Municipal,,,22560 SW PINE ST,,SHERWOOD,OR,97140,9933,http://www.sherwoodoregon.gov,Sherwood
173709,41,067,21250,WASHINGTON,CITY OF DURHAM,Municipal,,,17160 SW UPPER BOONES FERRY RD,,PORTLAND,OR,97224,7004,http://www.durhamoregon.us,Durham
173710,41,067,73650,WASHINGTON,CITY OF TIGARD,Municipal,,,13125 SW HALL BLVD,,TIGARD,OR,97223,8144,http://www.tigardor.gov/,Tigard
193969,41,067,28100,WASHINGTON,CITY OF GASTON,Municipal,,,PO BOX 129,,GASTON,OR,97119,0129,,Gaston
202435,41,067,03850,WASHINGTON,CITY OF BANKS,Municipal,,,13680 NW MAIN ST,,BANKS,OR,97106,,http://www.cityofbanks.org,Banks
209212,41,067,39150,WASHINGTON,CITY OF KING CITY,Municipal,,,15300 SW 116TH AVE,,KING CITY,OR,97224,2693,http://www.ci.king-city.or.us,King City
211253,41,067,34100,WASHINGTON,CITY OF HILLSBORO,Municipal,,,150 E MAIN ST,,HILLSBORO,OR,97123,4028,http://www.ci.hillsboro.or.us/,Hillsboro
111624,41,069,26650,WHEELER,CITY OF FOSSIL,Municipal,,,PO BOX 467,,FOSSIL,OR,97830,0467,,Fossil
209213,41,069,49150,WHEELER,CITY OF MITCHELL,Municipal,,,PO BOX 97,,MITCHELL,OR,97750,0097,,Mitchell
209214,41,069,69450,WHEELER,TOWN OF SPRAY,Municipal,,,PO BOX 83,,SPRAY,OR,97874,0083,http://www.sprayoregon.us,Spray
111625,41,071,18250,YAMHILL,CITY OF DAYTON,Municipal,,,PO BOX 339,,DAYTON,OR,97114,0339,,Dayton
111626,41,071,45000,YAMHILL,CITY OF MCMINNVILLE,Municipal,,,230 NE 2ND ST,,MCMINNVILLE,OR,97128,4831,http://www.ci.mcminnville.or.us/,Mcminnville
111628,41,071,82350,YAMHILL,CITY OF WILLAMINA,Municipal,,,PO BOX 629,,WILLAMINA,OR,97396,0629,,Willamina
173711,41,071,21050,YAMHILL,CITY OF DUNDEE,Municipal,,,PO BOX 220,,DUNDEE,OR,97115,0220,,Dundee
173712,41,071,52100,YAMHILL,CITY OF NEWBERG,Municipal,,,PO BOX 970,414 E FIRST ST,NEWBERG,OR,97132,0970,http://www.newbergoregon.gov,Newberg
187147,41,071,02000,YAMHILL,CITY OF AMITY,Municipal,,,PO BOX 159,,AMITY,OR,97101,0159,http://www.ci.amity.or.us,Amity
209215,41,071,40300,YAMHILL,CITY OF LAFAYETTE,Municipal,,,PO BOX 55,,LAFAYETTE,OR,97127,0055,,Lafayette
209216,41,071,67050,YAMHILL,CITY OF SHERIDAN,Municipal,,,120 SW MILL ST,,SHERIDAN,OR,97378,1832,http://www.cityofsheridanor.com,Sheridan
209217,41,071,84250,YAMHILL,CITY OF YAMHILL,Municipal,,,PO BOX 9,,YAMHILL,OR,97148,0009,http://www.cityofyamhill.com,Yamhill
212093,41,071,11150,YAMHILL,CITY OF CARLTON,Municipal,,,191 E MAIN ST,,CARLTON,OR,97111,9107,http://www.ci.carlton.or.us/,Carlton
116144,16,073,,OWYHEE,PLEASANT VALLEY ELEMENTARY SCHOOL DISTRICT 364,School District,,ELEMENTARY ONLY,PO BOX 119,,JORDAN VALLEY,OR,97910,,,Pleasant Valley Elementary School District 364
187176,41,001,,BAKER,BURNT RIVER SCH DIST 30J,School District,,ELEMENTARY AND SECONDARY,PO BOX 8,,UNITY,OR,97884,0008,HTTP://WWW.BURNTRIVER.K12.OR.US,Burnt River School District 30J
202458,41,001,,BAKER,PINE EAGLE SCH DIST 61,School District,,ELEMENTARY AND SECONDARY,375B N MAIN ST,,HALFWAY,OR,97834,8153,http://WWW.PINEEAGLE.K12.OR.US,Pine Eagle School District 61
210850,41,001,,BAKER,HUNTINGTON SCH DIST 16J,School District,,ELEMENTARY AND SECONDARY,520 3RD ST E,,HUNTINGTON,OR,97907,5054,HTTPS://WWW.HUNTINGTON.K12.OR.US/,Huntington School District 16J
211833,41,001,,BAKER,BAKER SCH DIST 5J,School District,,ELEMENTARY AND SECONDARY,2090 FOURTH ST,,BAKER CITY,OR,97814,3391,HTTP://WWW.BAKER5J.ORG/,Baker School District 5J
111787,41,003,,BENTON,ALSEA SCH DIST 7J,School District,,ELEMENTARY AND SECONDARY,PO BOX B,,ALSEA,OR,97324,0120,HTTP://WWW.ALSEA.K12.OR.US,Alsea School District 7J
111788,41,003,,BENTON,MONROE SCHOOL DISTRICT 1 J,School District,,ELEMENTARY AND SECONDARY,365 N FIFTH ST,,MONROE,OR,97456,9506,http://www.monroe.k12.or.us/sd1j.htm,Monroe School District 1 J
182352,41,003,,BENTON,CORVALLIS SCH DIST 509-J,School District,,ELEMENTARY AND SECONDARY,PO BOX 3509J,,CORVALLIS,OR,97339,1198,http://WWW.CORVALLIS.K12.OR.US,Corvallis School District 509-J
202459,41,003,,BENTON,PHILOMATH SCH DIST 17J,School District,,ELEMENTARY AND SECONDARY,1620 APPLEGATE ST,,PHILOMATH,OR,97370,9328,http://www.philomath.k12.or.us/,Philomath School District 17J
111790,41,005,,CLACKAMAS,MOLALLA RIVER SCH DIST 35,School District,,ELEMENTARY AND SECONDARY,PO BOX 188,,MOLALLA,OR,97038,0188,HTTPS://WWW.MOLALLARIV.K12.OR.US/,Molalla River School District 35
111791,41,005,,CLACKAMAS,WEST LINN-WILSONVILLE SCH DIST 3J,School District,,ELEMENTARY AND SECONDARY,PO BOX 35,,WEST LINN,OR,97068,0035,http://WWW.WLWV.K12.OR.US,West Linn-Wilsonville School District 3J
118362,41,005,,CLACKAMAS,LAKE OSWEGO SCH DIST 7 J,School District,,ELEMENTARY AND SECONDARY,PO BOX 70,,LAKE OSWEGO,OR,97034,0070,http://WWW.LOSWEGO.K12.OR.US,Lake Oswego School District 7 J
133425,41,005,,CLACKAMAS,COLTON SCH DIST 53,School District,,ELEMENTARY AND SECONDARY,30429 S GRAYS HILL RD,,COLTON,OR,97017,9796,HTTP://WWW.COLTON.K12.OR.US,Colton School District 53
137123,41,005,,CLACKAMAS,CLACKAMAS COMMUNITY COLLEGE,School District,,POST-SECONDARY,19600 S MOLALLA AVE,,OREGON CITY,OR,97045,,http://www.clackamas.edu,Clackamas Community College
182362,41,005,,CLACKAMAS,OREGON CITY SCH DIST 62,School District,,ELEMENTARY AND SECONDARY,PO BOX 2110,,OREGON CITY,OR,97045,5010,http://WWW.ORECITY.K12.OR.US,Oregon City School District 62
182363,41,005,,CLACKAMAS,OREGON TRAIL SCHOOL DISTRICT 46,School District,,ELEMENTARY AND SECONDARY,PO BOX 547,,SANDY,OR,97055,0547,http://www.oregontrailschools.com,Oregon Trail School District 46
202460,41,005,,CLACKAMAS,GLADSTONE SCH DIST 115,School District,,ELEMENTARY AND SECONDARY,17789 WEBSTER RD,,GLADSTONE,OR,97027,1498,http://WWW.GLADSTONE.K12.OR.US,Gladstone School District 115
210851,41,005,,CLACKAMAS,ESTACADA SCH DIST 108,School District,,ELEMENTARY AND SECONDARY,255 NE 6TH AVE,,ESTACADA,OR,97023,9719,http://WWW.ESTACADA.K12.OR.US,Estacada School District 108
210852,41,005,,CLACKAMAS,NORTH CLACKAMAS SCH DIST 12,School District,,ELEMENTARY AND SECONDARY,4444 SE LAKE ROAD,,MILWAUKIE,OR,97222,4799,http://www.nclack.k12.or.us/,North Clackamas School District 12
212176,41,005,,CLACKAMAS,CLACKAMAS EDUCATION SERVICE DISTRICT,School District,,SPECIAL OR VOCATIONAL EDUCATION,PO BOX 216,,MARYLHURST,OR,97036,0216,HTTPS://WWW.CLACKESD.ORG/,Clackamas Education Service District
212771,41,005,,CLACKAMAS,CANBY SCH DIST 86,School District,,ELEMENTARY AND SECONDARY,1110 S IVY,,CANBY,OR,97013,4298,http://WWW.CANBY.K12.OR.US,Canby School District 86
111792,41,007,,CLATSOP,WARRENTON-HAMMOND SCH DIST 30,School District,,ELEMENTARY AND SECONDARY,820 SW CEDAR ST,,WARRENTON,OR,97146,9799,HTTP://WWW.WARRENTONSCHOOLS.COM,Warrenton-Hammond School District 30
118364,41,007,,CLATSOP,JEWELL SCH DIST 8,School District,,ELEMENTARY AND SECONDARY,83874 HWY 103,,SEASIDE,OR,97138,6154,HTTP://WWW.JEWELL.K12.OR.US,Jewell School District 8
182367,41,007,,CLATSOP,SEASIDE SCH DIST 10,School District,,ELEMENTARY AND SECONDARY,1801 S FRANKLIN ST,,SEASIDE,OR,97138,5299,http://WWW.SEASIDE.K12.OR.US,Seaside School District 10
188515,41,007,,CLATSOP,ASTORIA SCH DIST IC,School District,,ELEMENTARY AND SECONDARY,785 ALAMEDA AVE,,ASTORIA,OR,97103,5947,HTTP://WWW.ASTORIA.K12.OR.US,Astoria School District Ic
205253,41,007,,CLATSOP,CLATSOP COMMUNITY COLLEGE,School District,,POST-SECONDARY,1653 JEROME,,ASTORIA,OR,97103,,http://www.clatsopcc.edu,Clatsop Community College
118366,41,009,,COLUMBIA,SCAPPOOSE SCH DIST 1J,School District,,ELEMENTARY AND SECONDARY,33589 SE HIGH SCHOOL WAY,,SCAPPOOSE,OR,97056,3326,http://WWW.SCAPPOOSE.K12.OR.US,Scappoose School District 1J
118367,41,009,,COLUMBIA,RAINIER SCH DIST 13,School District,,ELEMENTARY AND SECONDARY,PO BOX 160,,RAINIER,OR,97048,0160,HTTPS://WWW.RAINIER.K12.OR.US/,Rainier School District 13
139746,41,009,,COLUMBIA,CLATSKANIE SCHOOL DISTRICT 6J,School District,,ELEMENTARY AND SECONDARY,PO BOX 678,,CLATSKANIE,OR,97016,0678,HTTPS://WWW.CSD.K12.OR.US/,Clatskanie School District 6J
139747,41,009,,COLUMBIA,KNAPPA SCHOOL DISTRICT 4,School District,,ELEMENTARY AND SECONDARY,41535 OLD HWY 30,,ASTORIA,OR,97103,8640,HTTPS://WWW.KNAPPA.K12.OR.US/,Knappa School District 4
182368,41,009,,COLUMBIA,ST HELENS SCH DIST 502,School District,,ELEMENTARY AND SECONDARY,474 N. 16TH STREET,,ST HELENS,OR,97051,1340,http://WWW.STHELENS.K12.OR.US,St Helens School District 502
182369,41,009,,COLUMBIA,VERNONIA SCH DIST 47 J,School District,,ELEMENTARY AND SECONDARY,475 BRIDGE ST,,VERNONIA,OR,97064,1215,HTTPS://WWW.VERNONIA.K12.OR.US/,Vernonia School District 47 J
111793,41,011,,COOS,BANDON SCH DIST 54,School District,,ELEMENTARY AND SECONDARY,455 9TH ST SW,,BANDON,OR,97411,9013,http://www.bandon.k12.or.us/,Bandon School District 54
111794,41,011,,COOS,SOUTHWESTERN OREGON COMMUNITY COLLEGE,School District,,POST-SECONDARY,1988 NEWMARK AVE,,COOS BAY,OR,97420,9999,http://www.socc.edu,Southwestern Oregon Community College
118368,41,011,,COOS,POWERS SCH DIST 31,School District,,ELEMENTARY AND SECONDARY,PO BOX 479,,POWERS,OR,97466,0479,HTTPS://WWW.POWERSSCHOOLS.COM/,Powers School District 31
133428,41,011,,COOS,SOUTH COAST EDUCATION SERVICE DISTRICT,School District,,SPECIAL OR VOCATIONAL EDUCATION,1350 TEAKWOOD AVE,,COOS BAY,OR,97420,2593,http://www.scesd.k12.or.us,South Coast Education Service District
182372,41,011,,COOS,COOS BAY SCH DIST 9,School District,,ELEMENTARY AND SECONDARY,PO BOX 509,,COOS BAY,OR,97420,0102,http://WWW.COOS-BAY.K12.OR.US,Coos Bay School District 9
182373,41,011,,COOS,MYRTLE POINT SCH DIST 41,School District,,ELEMENTARY AND SECONDARY,212 SPRUCE ST,,MYRTLE POINT,OR,97458,1094,http://www.mpsd.k12.or.us/,Myrtle Point School District 41
182374,41,011,,COOS,NORTH BEND SCH DIST 13,School District,,ELEMENTARY AND SECONDARY,1913 MEADE ST,,NORTH BEND,OR,97459,3432,HTTPS://WWW.NBEND.K12.OR.US/,North Bend School District 13
203637,41,011,,COOS,COQUILLE SCH DIST 8,School District,,ELEMENTARY AND SECONDARY,790 W 17TH ST,,COQUILLE,OR,97423,1040,http://www.coquille.k12.or.us/,Coquille School District 8
182375,41,013,,CROOK,CROOK CO UNIT SCH DIST,School District,,ELEMENTARY AND SECONDARY,471 NE OCHOCO PLAZA DR STE A,,PRINEVILLE,OR,97754,2498,http://WWW.CROOKCOUNTY.K12.OR.US,Crook Co Unit School District
139749,41,015,,CURRY,CENTRAL CURRY SCHOOL DISTRICT #1,School District,,ELEMENTARY AND SECONDARY,29516 ELLENSBURG AVE,,GOLD BEACH,OR,97444,9754,HTTPS://WWW.CCSD.K12.OR.US/,Central Curry School District #1
182376,41,015,,CURRY,BROOKINGS-HARBOR SCH DIST 17C,School District,,ELEMENTARY AND SECONDARY,629 EASY ST,,BROOKINGS,OR,97415,9109,http://WWW.BROOKINGS.K12.OR.US,Brookings-Harbor School District 17C
203638,41,015,,CURRY,PT ORFORD LANGLOIS SCH DIST 2J,School District,,ELEMENTARY AND SECONDARY,PO BOX 8,,PORT ORFORD,OR,97465,0008,http://WWW.2CJ.COM,Pt Orford Langlois School District 2J
182380,41,017,,DESCHUTES,SISTERS SCH DIST 6,School District,,ELEMENTARY AND SECONDARY,PO BOX 5099,,SISTERS,OR,97759,5099,HTTP://SSD6.ORG/,Sisters School District 6
182381,41,017,,DESCHUTES,CENTRAL OREGON CMTY COLLEGE,School District,,POST-SECONDARY,2600 NORTHWEST COLLEGE WAY,,BEND,OR,97701,,http://www.cocc.edu,Central Oregon Cmty College
182382,41,017,,DESCHUTES,HIGH DESERT EDUCATION SERVICE DISTRICT,School District,,SPECIAL OR VOCATIONAL EDUCATION,145 SE SALMON AVE STE A,,REDMOND,OR,97756,8427,HTTPS://WWW.HDESD.ORG/,High Desert Education Service District
203639,41,017,,DESCHUTES,REDMOND SCH DIST 2J,School District,,ELEMENTARY AND SECONDARY,145 SE SALMON AVE,,REDMOND,OR,97756,8422,http://WWW.REDMOND.K12.OR.US,Redmond School District 2J
212846,41,017,,DESCHUTES,BEND-LA PINE ADMIN SCH DIST 1,School District,,ELEMENTARY AND SECONDARY,520 NW WALL ST,,BEND,OR,97701,2699,HTTP://WWW.BEND.K12.OR.US,Bend-La Pine Admin School District 1
111796,41,019,,DOUGLAS,DAYS CREEK SCH DIST 15,School District,,ELEMENTARY AND SECONDARY,PO BOX 10,,DAYS CREEK,OR,97429,0010,HTTPS://WWW.DAYSCREEK.K12.OR.US/,Days Creek School District 15
111797,41,019,,DOUGLAS,ELKTON SCH DIST 34,School District,,ELEMENTARY AND SECONDARY,PO BOX 390,,ELKTON,OR,97436,0390,http://WWW.ELKTON.K12.OR.US,Elkton School District 34
118370,41,019,,DOUGLAS,CAMAS VALLEY SCH DIST 21,School District,,ELEMENTARY AND SECONDARY,PO BOX 57,,CAMAS VALLEY,OR,97416,0057,HTTPS://WWW.CAMASVALLEY.K12.OR.US/,Camas Valley School District 21
